total_attempts,StrtgyTriggered,TriggeredByFailAlloc,FreeAllocAbvThrsld,FreeMemNotAlloc,invalid class id,rDHpS < vPDHpS,improv.< minDiff,improv.< diffRatio * vPDHpS,Final Miss Ratio,minDiff,diffRatio,minSlabs,numSlabsFreeMem,minLTA,maxLTA
241,226,1,0,13,0,0,0,0,0.061361,60,0.150000,5,5,0,0
242,227,1,0,13,0,0,0,0,0.06134499999999998,100,0.150000,5,5,0,0
240,225,1,0,13,0,0,0,0,0.06135999999999997,30,0.200000,5,2,0,0
236,221,1,0,13,0,0,0,0,0.061516000000000015,80,0.150000,5,4,0,0
243,228,1,0,13,0,0,0,0,0.06127400000000005,50,0.250000,3,5,0,0
237,222,1,0,13,0,0,0,0,0.06145400000000001,90,0.200000,5,1,0,0
242,227,1,0,13,0,0,0,0,0.061297999999999964,100,0.200000,4,3,0,0
238,223,1,0,13,0,0,0,0,0.061470000000000025,40,0.250000,1,2,0,0
232,218,1,0,12,0,0,0,0,0.06155699999999997,40,0.150000,3,4,0,0
235,220,1,0,13,0,0,0,0,0.061602000000000046,40,0.250000,1,5,0,0
239,224,1,0,13,0,0,0,0,0.06142199999999998,30,0.250000,4,4,0,0
237,222,1,0,13,0,0,0,0,0.061531,100,0.150000,1,4,0,0
236,221,1,0,13,0,0,0,0,0.061521999999999966,70,0.100000,1,1,0,0
237,222,1,0,13,0,0,0,0,0.061455999999999955,30,0.100000,2,2,0,0
245,229,1,0,14,0,0,0,0,0.06121600000000005,100,0.050000,2,2,0,0
234,220,1,0,12,0,0,0,0,0.06149899999999997,70,0.250000,2,2,0,0
238,223,1,0,13,0,0,0,0,0.061389999999999945,70,0.150000,5,1,0,0
241,226,1,0,13,0,0,0,0,0.061290999999999984,90,0.050000,4,1,0,0
237,222,1,0,13,0,0,0,0,0.06146799999999997,100,0.150000,5,1,0,0
238,223,1,0,13,0,0,0,0,0.06144499999999997,100,0.100000,5,1,0,0
245,229,1,0,14,0,0,0,0,0.06121600000000005,80,0.150000,1,1,0,0
236,221,1,0,13,0,0,0,0,0.06152500000000005,20,0.200000,4,3,0,0
240,225,1,0,13,0,0,0,0,0.06132899999999997,20,0.150000,5,2,0,0
237,222,1,0,13,0,0,0,0,0.06147400000000003,30,0.200000,1,4,0,0
237,222,1,0,13,0,0,0,0,0.06147999999999998,80,0.250000,1,3,0,0
237,222,1,0,13,0,0,0,0,0.06145900000000004,40,0.150000,5,2,0,0
238,223,1,0,13,0,0,0,0,0.06145400000000001,10,0.200000,1,3,0,0
244,229,1,0,13,0,0,0,0,0.06126900000000002,100,0.250000,5,1,0,0
239,224,1,0,13,0,0,0,0,0.061429999999999985,80,0.100000,3,3,0,0
241,226,1,0,13,0,0,0,0,0.06134200000000001,70,0.250000,5,2,0,0
237,222,1,0,13,0,0,0,0,0.06146799999999997,90,0.050000,4,3,0,0
237,222,1,0,13,0,0,0,0,0.06144700000000003,20,0.100000,1,2,0,0
244,229,1,0,13,0,0,0,0,0.06118900000000005,40,0.200000,1,1,0,0
250,235,1,0,13,0,0,0,0,0.061024999999999996,30,0.150000,3,2,0,0
239,224,1,0,13,0,0,0,0,0.061361,20,0.050000,4,5,0,0
239,224,1,0,13,0,0,0,0,0.06139499999999998,70,0.200000,4,3,0,0
232,218,1,0,12,0,0,0,0,0.06155900000000003,80,0.200000,3,5,0,0
239,223,1,0,14,0,0,0,0,0.061428999999999956,100,0.200000,5,4,0,0
241,225,1,0,14,0,0,0,0,0.061428999999999956,90,0.050000,3,2,0,0
243,228,1,0,13,0,0,0,0,0.061324000000000045,40,0.150000,3,5,0,0
241,226,1,0,13,0,0,0,0,0.061343000000000036,40,0.150000,5,3,0,0
236,221,1,0,13,0,0,0,0,0.06143500000000002,20,0.050000,3,3,0,0
235,220,1,0,13,0,0,0,0,0.06154400000000004,70,0.250000,5,5,0,0
239,224,1,0,13,0,0,0,0,0.06143399999999999,50,0.150000,1,1,0,0
242,227,1,0,13,0,0,0,0,0.06130899999999995,80,0.100000,4,4,0,0
234,219,1,0,13,0,0,0,0,0.06153799999999998,10,0.050000,5,4,0,0
240,225,1,0,13,0,0,0,0,0.06140500000000004,90,0.100000,1,2,0,0
244,229,1,0,13,0,0,0,0,0.06126200000000004,100,0.150000,1,1,0,0
252,237,1,0,13,0,0,0,0,0.06103599999999998,60,0.250000,3,1,0,0
235,220,1,0,13,0,0,0,0,0.061548999999999965,100,0.150000,2,4,0,0
237,221,1,0,14,0,0,0,0,0.06148799999999999,70,0.150000,1,4,0,0
240,226,1,0,12,0,0,0,0,0.06127300000000002,10,0.100000,1,3,0,0
238,223,1,0,13,0,0,0,0,0.06146399999999996,10,0.050000,2,2,0,0
241,226,1,0,13,0,0,0,0,0.061284000000000005,10,0.150000,4,4,0,0
238,224,1,0,12,0,0,0,0,0.06136799999999998,40,0.050000,4,4,0,0
240,225,1,0,13,0,0,0,0,0.06143100000000001,50,0.200000,2,1,0,0
241,226,1,0,13,0,0,0,0,0.06126200000000004,70,0.250000,1,4,0,0
236,221,1,0,13,0,0,0,0,0.061474999999999946,70,0.150000,4,2,0,0
240,225,1,0,13,0,0,0,0,0.061392,60,0.200000,3,2,0,0
245,229,1,0,14,0,0,0,0,0.06127000000000005,70,0.100000,5,4,0,0
233,218,1,0,13,0,0,0,0,0.06155100000000002,90,0.150000,2,3,0,0
237,222,1,0,13,0,0,0,0,0.06149300000000002,10,0.100000,3,4,0,0
241,226,1,0,13,0,0,0,0,0.06144000000000005,60,0.100000,4,1,0,0
242,227,1,0,13,0,0,0,0,0.06138900000000003,40,0.100000,4,5,0,0
231,216,1,0,13,0,0,0,0,0.061616000000000004,80,0.100000,5,3,0,0
237,222,1,0,13,0,0,0,0,0.06148200000000004,90,0.200000,3,5,0,0
247,232,1,0,13,0,0,0,0,0.061204999999999954,50,0.200000,1,3,0,0
244,229,1,0,13,0,0,0,0,0.06127199999999999,60,0.050000,2,4,0,0
239,224,1,0,13,0,0,0,0,0.06144499999999997,90,0.200000,3,4,0,0
238,223,1,0,13,0,0,0,0,0.061444000000000054,40,0.100000,3,2,0,0
243,228,1,0,13,0,0,0,0,0.06128800000000001,30,0.250000,2,1,0,0
244,229,1,0,13,0,0,0,0,0.06124200000000002,30,0.250000,2,4,0,0
237,222,1,0,13,0,0,0,0,0.061448999999999976,50,0.050000,3,4,0,0
240,225,1,0,13,0,0,0,0,0.06136699999999995,20,0.100000,2,5,0,0
243,226,1,0,15,0,0,0,0,0.06134099999999998,80,0.100000,5,5,0,0
243,228,1,0,13,0,0,0,0,0.061262999999999956,40,0.050000,3,3,0,0
243,228,1,0,13,0,0,0,0,0.06123199999999995,80,0.200000,2,5,0,0
236,221,1,0,13,0,0,0,0,0.061490000000000045,40,0.050000,2,2,0,0
234,219,1,0,13,0,0,0,0,0.06153799999999998,30,0.100000,3,3,0,0
243,228,1,0,13,0,0,0,0,0.06130599999999997,90,0.050000,1,1,0,0
244,229,1,0,13,0,0,0,0,0.06120800000000004,40,0.200000,1,4,0,0
238,222,1,0,14,0,0,0,0,0.06146399999999996,40,0.050000,3,5,0,0
244,229,1,0,13,0,0,0,0,0.06129600000000002,30,0.150000,4,3,0,0
241,226,1,0,13,0,0,0,0,0.061361,80,0.250000,2,3,0,0
240,225,1,0,13,0,0,0,0,0.061278000000000055,20,0.200000,2,5,0,0
238,223,1,0,13,0,0,0,0,0.06142599999999998,40,0.150000,4,2,0,0
241,226,1,0,13,0,0,0,0,0.061397000000000035,20,0.200000,5,1,0,0
240,225,1,0,13,0,0,0,0,0.061375999999999986,10,0.200000,4,1,0,0
233,219,1,0,12,0,0,0,0,0.06151099999999998,10,0.100000,2,3,0,0
239,224,1,0,13,0,0,0,0,0.06141200000000002,10,0.200000,5,2,0,0
243,228,1,0,13,0,0,0,0,0.06128900000000004,50,0.100000,3,3,0,0
241,225,1,0,14,0,0,0,0,0.06141399999999997,100,0.250000,4,4,0,0
240,225,1,0,13,0,0,0,0,0.06132899999999997,90,0.200000,2,3,0,0
248,233,1,0,13,0,0,0,0,0.06117399999999995,90,0.100000,1,5,0,0
239,224,1,0,13,0,0,0,0,0.061362999999999945,100,0.100000,2,4,0,0
242,227,1,0,13,0,0,0,0,0.061317999999999984,20,0.100000,5,5,0,0
236,221,1,0,13,0,0,0,0,0.061514999999999986,10,0.250000,1,4,0,0
236,221,1,0,13,0,0,0,0,0.061504,10,0.150000,4,5,0,0
240,225,1,0,13,0,0,0,0,0.06136600000000003,50,0.200000,1,1,0,0
237,222,1,0,13,0,0,0,0,0.061429999999999985,40,0.200000,5,1,0,0
243,228,1,0,13,0,0,0,0,0.06130000000000002,30,0.100000,1,2,0,0
235,220,1,0,13,0,0,0,0,0.061575999999999964,80,0.100000,1,4,0,0
244,228,1,0,14,0,0,0,0,0.061309999999999976,80,0.150000,5,5,0,0
233,218,1,0,13,0,0,0,0,0.06159199999999998,60,0.100000,2,1,0,0
244,229,1,0,13,0,0,0,0,0.061199,60,0.100000,2,2,0,0
237,222,1,0,13,0,0,0,0,0.06138200000000005,70,0.150000,1,3,0,0
237,222,1,0,13,0,0,0,0,0.061463000000000045,70,0.200000,4,2,0,0
238,223,1,0,13,0,0,0,0,0.06144700000000003,90,0.050000,2,2,0,0
246,231,1,0,13,0,0,0,0,0.06127300000000002,20,0.150000,4,3,0,0
233,218,1,0,13,0,0,0,0,0.06159199999999998,60,0.250000,1,4,0,0
237,222,1,0,13,0,0,0,0,0.06148600000000004,60,0.150000,4,4,0,0
234,219,1,0,13,0,0,0,0,0.06161300000000003,10,0.150000,1,2,0,0
242,226,1,0,14,0,0,0,0,0.06133200000000005,80,0.150000,4,1,0,0
232,218,1,0,12,0,0,0,0,0.06154800000000005,10,0.250000,1,1,0,0
242,227,1,0,13,0,0,0,0,0.061305000000000054,40,0.250000,2,4,0,0
240,224,1,0,14,0,0,0,0,0.06141300000000005,100,0.150000,5,3,0,0
241,226,1,0,13,0,0,0,0,0.06137899999999996,50,0.200000,1,4,0,0
243,228,1,0,13,0,0,0,0,0.061297999999999964,20,0.250000,5,5,0,0
242,227,1,0,13,0,0,0,0,0.061297000000000046,40,0.050000,2,4,0,0
242,226,1,0,14,0,0,0,0,0.061356999999999995,100,0.100000,1,5,0,0
240,225,1,0,13,0,0,0,0,0.06126699999999996,90,0.150000,2,5,0,0
235,220,1,0,13,0,0,0,0,0.06150599999999995,60,0.100000,3,5,0,0
244,229,1,0,13,0,0,0,0,0.061222,70,0.250000,3,4,0,0
243,228,1,0,13,0,0,0,0,0.061282999999999976,30,0.100000,4,5,0,0
253,236,1,0,15,0,0,0,0,0.061012999999999984,40,0.200000,2,1,0,0
238,223,1,0,13,0,0,0,0,0.06140000000000001,20,0.050000,5,4,0,0
238,222,1,0,14,0,0,0,0,0.06148100000000001,20,0.100000,3,3,0,0
235,221,1,0,12,0,0,0,0,0.061494999999999966,10,0.050000,2,1,0,0
240,225,1,0,13,0,0,0,0,0.061365,20,0.050000,5,1,0,0
249,234,1,0,13,0,0,0,0,0.06106800000000001,10,0.200000,3,3,0,0
241,226,1,0,13,0,0,0,0,0.061397000000000035,100,0.100000,2,2,0,0
242,226,1,0,14,0,0,0,0,0.06137199999999998,50,0.250000,1,1,0,0
236,221,1,0,13,0,0,0,0,0.06160100000000002,70,0.050000,1,1,0,0
242,227,1,0,13,0,0,0,0,0.061282999999999976,50,0.100000,2,1,0,0
234,219,1,0,13,0,0,0,0,0.06151300000000004,70,0.050000,4,3,0,0
235,220,1,0,13,0,0,0,0,0.061444000000000054,90,0.250000,5,4,0,0
238,223,1,0,13,0,0,0,0,0.061455999999999955,90,0.100000,3,2,0,0
238,223,1,0,13,0,0,0,0,0.06143200000000004,70,0.050000,4,1,0,0
235,221,1,0,12,0,0,0,0,0.06149199999999999,80,0.100000,5,1,0,0
235,220,1,0,13,0,0,0,0,0.06160399999999999,10,0.200000,5,3,0,0
246,230,1,0,14,0,0,0,0,0.06126799999999999,40,0.050000,5,5,0,0
236,221,1,0,13,0,0,0,0,0.06150699999999998,90,0.150000,4,4,0,0
238,223,1,0,13,0,0,0,0,0.061517000000000044,10,0.100000,4,2,0,0
242,227,1,0,13,0,0,0,0,0.06128,10,0.200000,3,5,0,0
241,224,1,0,15,0,0,0,0,0.06138500000000002,80,0.100000,2,1,0,0
242,227,1,0,13,0,0,0,0,0.06133500000000003,10,0.100000,5,1,0,0
240,225,1,0,13,0,0,0,0,0.06135400000000002,20,0.050000,2,5,0,0
240,225,1,0,13,0,0,0,0,0.061317999999999984,30,0.050000,3,1,0,0
240,225,1,0,13,0,0,0,0,0.06133200000000005,40,0.050000,2,1,0,0
237,222,1,0,13,0,0,0,0,0.061474999999999946,50,0.050000,1,4,0,0
239,224,1,0,13,0,0,0,0,0.06135900000000005,60,0.100000,1,2,0,0
240,225,1,0,13,0,0,0,0,0.06138900000000003,40,0.250000,4,2,0,0
237,222,1,0,13,0,0,0,0,0.06148699999999996,20,0.150000,3,5,0,0
243,228,1,0,13,0,0,0,0,0.061158000000000046,60,0.200000,4,5,0,0
245,229,1,0,14,0,0,0,0,0.06121600000000005,60,0.050000,1,3,0,0
240,225,1,0,13,0,0,0,0,0.06132499999999996,70,0.050000,3,3,0,0
235,220,1,0,13,0,0,0,0,0.06148799999999999,100,0.050000,5,1,0,0
241,226,1,0,13,0,0,0,0,0.06138900000000003,100,0.050000,3,5,0,0
242,227,1,0,13,0,0,0,0,0.06130599999999997,50,0.200000,2,5,0,0
239,224,1,0,13,0,0,0,0,0.061424000000000034,60,0.050000,2,1,0,0
241,226,1,0,13,0,0,0,0,0.061343000000000036,30,0.150000,4,4,0,0
240,225,1,0,13,0,0,0,0,0.06138100000000002,60,0.250000,2,2,0,0
240,225,1,0,13,0,0,0,0,0.06141399999999997,40,0.100000,3,5,0,0
239,224,1,0,13,0,0,0,0,0.061378000000000044,30,0.150000,5,5,0,0
235,220,1,0,13,0,0,0,0,0.06155999999999995,10,0.050000,4,3,0,0
238,223,1,0,13,0,0,0,0,0.06144700000000003,30,0.150000,4,5,0,0
238,223,1,0,13,0,0,0,0,0.06141099999999999,20,0.150000,2,3,0,0
232,218,1,0,12,0,0,0,0,0.061514999999999986,60,0.250000,2,3,0,0
236,222,1,0,12,0,0,0,0,0.06141399999999997,10,0.150000,2,1,0,0
242,227,1,0,13,0,0,0,0,0.061304000000000025,30,0.100000,5,2,0,0
241,225,1,0,14,0,0,0,0,0.06141200000000002,50,0.150000,2,1,0,0
245,230,1,0,13,0,0,0,0,0.061185000000000045,40,0.200000,5,5,0,0
236,221,1,0,13,0,0,0,0,0.061517000000000044,40,0.200000,4,2,0,0
234,219,1,0,13,0,0,0,0,0.06159800000000004,90,0.200000,4,5,0,0
237,222,1,0,13,0,0,0,0,0.06139499999999998,60,0.200000,2,4,0,0
239,224,1,0,13,0,0,0,0,0.06142599999999998,10,0.150000,1,5,0,0
238,223,1,0,13,0,0,0,0,0.06145800000000001,90,0.150000,5,4,0,0
240,225,1,0,13,0,0,0,0,0.06128,60,0.200000,1,1,0,0
234,219,1,0,13,0,0,0,0,0.06163200000000002,90,0.100000,4,2,0,0
243,228,1,0,13,0,0,0,0,0.061302999999999996,100,0.150000,4,1,0,0
237,222,1,0,13,0,0,0,0,0.06143399999999999,50,0.150000,5,5,0,0
241,226,1,0,13,0,0,0,0,0.06132000000000004,20,0.100000,4,2,0,0
238,223,1,0,13,0,0,0,0,0.06153399999999998,20,0.050000,1,1,0,0
235,220,1,0,13,0,0,0,0,0.061502999999999974,40,0.050000,3,4,0,0
238,223,1,0,13,0,0,0,0,0.061448999999999976,10,0.050000,1,2,0,0
235,220,1,0,13,0,0,0,0,0.061527,80,0.200000,2,1,0,0
257,242,1,0,13,0,0,0,0,0.060865999999999976,100,0.150000,3,2,0,0
240,225,1,0,13,0,0,0,0,0.061397000000000035,40,0.250000,5,5,0,0
245,229,1,0,14,0,0,0,0,0.06116699999999997,70,0.050000,1,5,0,0
244,229,1,0,13,0,0,0,0,0.06117300000000003,40,0.150000,4,5,0,0
235,221,1,0,12,0,0,0,0,0.061489000000000016,60,0.250000,2,1,0,0
236,221,1,0,13,0,0,0,0,0.061477000000000004,90,0.100000,5,4,0,0
235,220,1,0,13,0,0,0,0,0.06150699999999998,20,0.050000,3,5,0,0
245,230,1,0,13,0,0,0,0,0.06124799999999997,30,0.200000,5,4,0,0
245,230,1,0,13,0,0,0,0,0.061197999999999975,100,0.200000,2,5,0,0
233,218,1,0,13,0,0,0,0,0.06163300000000005,70,0.200000,2,1,0,0
237,222,1,0,13,0,0,0,0,0.06149199999999999,40,0.050000,5,3,0,0
237,222,1,0,13,0,0,0,0,0.06139799999999995,50,0.100000,1,5,0,0
241,227,1,0,12,0,0,0,0,0.06133500000000003,30,0.200000,3,2,0,0
239,224,1,0,13,0,0,0,0,0.061436000000000046,30,0.250000,3,4,0,0
239,223,1,0,14,0,0,0,0,0.06135999999999997,100,0.150000,1,3,0,0
238,223,1,0,13,0,0,0,0,0.06137400000000004,30,0.200000,5,3,0,0
237,222,1,0,13,0,0,0,0,0.06152100000000005,40,0.250000,5,1,0,0
238,223,1,0,13,0,0,0,0,0.06143500000000002,80,0.050000,3,5,0,0
244,229,1,0,13,0,0,0,0,0.061211000000000015,90,0.200000,1,5,0,0
242,227,1,0,13,0,0,0,0,0.06129600000000002,40,0.050000,4,1,0,0
244,229,1,0,13,0,0,0,0,0.061249,90,0.250000,1,3,0,0
236,221,1,0,13,0,0,0,0,0.06150800000000001,10,0.200000,4,3,0,0
238,223,1,0,13,0,0,0,0,0.06137300000000001,80,0.100000,4,3,0,0
237,223,1,0,12,0,0,0,0,0.06135900000000005,80,0.050000,2,2,0,0
261,246,1,0,13,0,0,0,0,0.060746999999999995,30,0.250000,4,1,0,0
246,231,1,0,13,0,0,0,0,0.06118699999999999,70,0.100000,4,4,0,0
241,226,1,0,13,0,0,0,0,0.06129899999999999,60,0.200000,1,2,0,0
238,223,1,0,13,0,0,0,0,0.061456999999999984,10,0.200000,5,1,0,0
238,223,1,0,13,0,0,0,0,0.061409999999999965,70,0.250000,1,1,0,0
241,226,1,0,13,0,0,0,0,0.06135199999999996,40,0.100000,3,4,0,0
237,222,1,0,13,0,0,0,0,0.06140000000000001,40,0.250000,3,5,0,0
239,224,1,0,13,0,0,0,0,0.061423000000000005,50,0.250000,2,5,0,0
235,220,1,0,13,0,0,0,0,0.061535000000000006,40,0.200000,3,2,0,0
239,223,1,0,14,0,0,0,0,0.06143200000000004,100,0.250000,5,3,0,0
238,223,1,0,13,0,0,0,0,0.06148200000000004,60,0.250000,2,4,0,0
236,221,1,0,13,0,0,0,0,0.06152599999999997,50,0.100000,2,2,0,0
250,234,1,0,14,0,0,0,0,0.061111000000000026,40,0.250000,4,3,0,0
246,231,1,0,13,0,0,0,0,0.06111500000000003,60,0.200000,5,4,0,0
237,222,1,0,13,0,0,0,0,0.06143399999999999,40,0.100000,2,4,0,0
234,219,1,0,13,0,0,0,0,0.06157900000000005,40,0.150000,1,5,0,0
240,224,1,0,14,0,0,0,0,0.06140000000000001,100,0.100000,5,4,0,0
239,224,1,0,13,0,0,0,0,0.061343999999999954,30,0.250000,1,3,0,0
242,227,1,0,13,0,0,0,0,0.06132499999999996,30,0.050000,5,3,0,0
246,231,1,0,13,0,0,0,0,0.06116999999999995,90,0.100000,5,2,0,0
240,225,1,0,13,0,0,0,0,0.06129200000000001,60,0.100000,5,2,0,0
239,224,1,0,13,0,0,0,0,0.06134899999999999,100,0.250000,3,3,0,0
248,233,1,0,13,0,0,0,0,0.06118999999999997,20,0.250000,5,4,0,0
241,225,1,0,14,0,0,0,0,0.06136200000000003,50,0.100000,4,4,0,0
241,226,1,0,13,0,0,0,0,0.06139799999999995,30,0.050000,5,2,0,0
237,222,1,0,13,0,0,0,0,0.06143299999999996,10,0.250000,4,2,0,0
233,218,1,0,13,0,0,0,0,0.061639,40,0.200000,2,4,0,0
237,222,1,0,13,0,0,0,0,0.06148600000000004,50,0.100000,5,1,0,0
264,249,1,0,13,0,0,0,0,0.06099100000000002,40,0.100000,4,3,0,0
238,223,1,0,13,0,0,0,0,0.061358000000000024,50,0.250000,2,3,0,0
235,220,1,0,13,0,0,0,0,0.06153299999999995,60,0.250000,3,3,0,0
242,227,1,0,13,0,0,0,0,0.061311000000000004,40,0.100000,1,2,0,0
241,226,1,0,13,0,0,0,0,0.06131600000000004,80,0.250000,3,2,0,0
254,239,1,0,13,0,0,0,0,0.06093000000000004,60,0.150000,4,2,0,0
238,222,1,0,14,0,0,0,0,0.06144799999999995,100,0.200000,2,4,0,0
240,225,1,0,13,0,0,0,0,0.06133200000000005,70,0.200000,4,5,0,0
245,230,1,0,13,0,0,0,0,0.061204999999999954,20,0.050000,4,2,0,0
236,221,1,0,13,0,0,0,0,0.06146200000000002,50,0.100000,3,4,0,0
234,220,1,0,12,0,0,0,0,0.061509999999999954,10,0.100000,4,3,0,0
236,221,1,0,13,0,0,0,0,0.06149400000000005,10,0.250000,3,5,0,0
240,225,1,0,13,0,0,0,0,0.06132899999999997,60,0.200000,3,4,0,0
240,225,1,0,13,0,0,0,0,0.061343999999999954,20,0.150000,2,2,0,0
239,224,1,0,13,0,0,0,0,0.06143900000000002,60,0.050000,4,1,0,0
243,228,1,0,13,0,0,0,0,0.06131900000000001,20,0.100000,5,3,0,0
239,225,1,0,12,0,0,0,0,0.061377000000000015,50,0.100000,2,4,0,0
242,227,1,0,13,0,0,0,0,0.061297000000000046,30,0.200000,2,2,0,0
944,715,1,0,42,0,0,45,162,0.056618999999999975,100,0.100000,1,3,0,0
235,220,1,0,13,0,0,0,0,0.06150599999999995,60,0.200000,1,3,0,0
238,224,1,0,12,0,0,0,0,0.061443000000000025,20,0.200000,5,4,0,0
237,222,1,0,13,0,0,0,0,0.06144000000000005,60,0.250000,3,5,0,0
240,225,1,0,13,0,0,0,0,0.06129899999999999,50,0.150000,3,5,0,0
246,231,1,0,13,0,0,0,0,0.06115599999999999,40,0.250000,3,1,0,0
240,224,1,0,14,0,0,0,0,0.061442,50,0.250000,4,2,0,0
233,219,1,0,12,0,0,0,0,0.06153699999999995,90,0.100000,3,5,0,0
238,223,1,0,13,0,0,0,0,0.061509000000000036,20,0.100000,1,3,0,0
239,224,1,0,13,0,0,0,0,0.06135299999999999,10,0.250000,1,3,0,0
236,222,1,0,12,0,0,0,0,0.06146600000000002,50,0.050000,2,3,0,0
250,234,1,0,14,0,0,0,0,0.06110300000000002,80,0.200000,5,3,0,0
238,223,1,0,13,0,0,0,0,0.06139499999999998,30,0.200000,3,5,0,0
245,228,1,0,15,0,0,0,0,0.061243999999999965,100,0.150000,2,1,0,0
244,227,1,0,15,0,0,0,0,0.061253,40,0.200000,4,5,0,0
241,226,1,0,13,0,0,0,0,0.061363999999999974,20,0.100000,2,3,0,0
244,229,1,0,13,0,0,0,0,0.06120700000000001,70,0.250000,5,4,0,0
242,227,1,0,13,0,0,0,0,0.061362999999999945,80,0.200000,1,3,0,0
238,223,1,0,13,0,0,0,0,0.06147199999999997,40,0.150000,5,4,0,0
248,232,1,0,14,0,0,0,0,0.06118900000000005,100,0.100000,4,4,0,0
241,226,1,0,13,0,0,0,0,0.061324000000000045,20,0.200000,2,2,0,0
238,223,1,0,13,0,0,0,0,0.06143100000000001,30,0.100000,5,1,0,0
240,225,1,0,13,0,0,0,0,0.061392,60,0.100000,5,4,0,0
236,221,1,0,13,0,0,0,0,0.06147999999999998,80,0.200000,4,2,0,0
243,228,1,0,13,0,0,0,0,0.06122700000000003,40,0.050000,2,5,0,0
233,218,1,0,13,0,0,0,0,0.061602000000000046,30,0.150000,5,2,0,0
238,223,1,0,13,0,0,0,0,0.06146600000000002,70,0.150000,3,1,0,0
235,221,1,0,12,0,0,0,0,0.06151300000000004,30,0.050000,1,3,0,0
240,225,1,0,13,0,0,0,0,0.06145900000000004,30,0.050000,1,5,0,0
242,227,1,0,13,0,0,0,0,0.06125000000000003,10,0.150000,3,4,0,0
241,226,1,0,13,0,0,0,0,0.06132099999999996,90,0.200000,1,4,0,0
238,223,1,0,13,0,0,0,0,0.06143100000000001,60,0.150000,2,1,0,0
238,223,1,0,13,0,0,0,0,0.06134099999999998,100,0.200000,3,1,0,0
240,225,1,0,13,0,0,0,0,0.061378000000000044,30,0.250000,3,5,0,0
240,225,1,0,13,0,0,0,0,0.061343999999999954,60,0.100000,2,3,0,0
242,226,1,0,14,0,0,0,0,0.06132099999999996,60,0.150000,3,2,0,0
239,224,1,0,13,0,0,0,0,0.06137199999999998,80,0.200000,5,2,0,0
243,228,1,0,13,0,0,0,0,0.06130800000000003,70,0.100000,3,3,0,0
244,229,1,0,13,0,0,0,0,0.06141099999999999,90,0.200000,5,5,0,0
239,224,1,0,13,0,0,0,0,0.06139099999999997,60,0.150000,4,3,0,0
242,226,1,0,14,0,0,0,0,0.061350000000000016,30,0.200000,2,1,0,0
242,226,1,0,14,0,0,0,0,0.06134200000000001,50,0.150000,3,2,0,0
243,228,1,0,13,0,0,0,0,0.06128800000000001,10,0.250000,5,3,0,0
241,226,1,0,13,0,0,0,0,0.06137899999999996,30,0.150000,1,5,0,0
240,225,1,0,13,0,0,0,0,0.06137300000000001,70,0.100000,5,1,0,0
240,225,1,0,13,0,0,0,0,0.06128900000000004,50,0.050000,5,2,0,0
240,225,1,0,13,0,0,0,0,0.061370000000000036,60,0.150000,2,5,0,0
242,227,1,0,13,0,0,0,0,0.06123299999999998,50,0.100000,3,1,0,0
239,224,1,0,13,0,0,0,0,0.06142599999999998,100,0.100000,3,4,0,0
234,219,1,0,13,0,0,0,0,0.061581,40,0.100000,1,5,0,0
244,229,1,0,13,0,0,0,0,0.06124600000000002,100,0.050000,1,5,0,0
234,219,1,0,13,0,0,0,0,0.06157100000000004,70,0.050000,1,4,0,0
235,221,1,0,12,0,0,0,0,0.06146600000000002,10,0.200000,2,2,0,0
236,221,1,0,13,0,0,0,0,0.06148399999999998,20,0.100000,1,4,0,0
237,222,1,0,13,0,0,0,0,0.06148399999999998,10,0.050000,3,2,0,0
241,225,1,0,14,0,0,0,0,0.06135999999999997,70,0.100000,2,4,0,0
234,220,1,0,12,0,0,0,0,0.061516000000000015,70,0.250000,5,1,0,0
235,220,1,0,13,0,0,0,0,0.06156099999999998,10,0.200000,4,5,0,0
241,226,1,0,13,0,0,0,0,0.06129300000000004,90,0.100000,5,5,0,0
238,223,1,0,13,0,0,0,0,0.06141099999999999,40,0.200000,3,1,0,0
240,225,1,0,13,0,0,0,0,0.061290999999999984,60,0.250000,5,2,0,0
237,222,1,0,13,0,0,0,0,0.06146200000000002,70,0.050000,4,4,0,0
245,229,1,0,14,0,0,0,0,0.061263999999999985,10,0.250000,1,5,0,0
232,218,1,0,12,0,0,0,0,0.06154700000000002,40,0.150000,1,2,0,0
235,220,1,0,13,0,0,0,0,0.06152400000000002,30,0.150000,5,4,0,0
238,223,1,0,13,0,0,0,0,0.06137999999999999,80,0.100000,3,2,0,0
243,228,1,0,13,0,0,0,0,0.061244999999999994,90,0.050000,3,3,0,0
241,226,1,0,13,0,0,0,0,0.061309999999999976,30,0.100000,5,3,0,0
242,227,1,0,13,0,0,0,0,0.061375999999999986,20,0.250000,2,3,0,0
249,233,1,0,14,0,0,0,0,0.06109600000000004,70,0.150000,1,5,0,0
244,229,1,0,13,0,0,0,0,0.061216999999999966,70,0.250000,2,4,0,0
239,224,1,0,13,0,0,0,0,0.06137499999999996,50,0.050000,1,5,0,0
235,220,1,0,13,0,0,0,0,0.06152599999999997,100,0.050000,4,4,0,0
239,224,1,0,13,0,0,0,0,0.06145100000000003,50,0.050000,5,1,0,0
239,224,1,0,13,0,0,0,0,0.06140000000000001,60,0.150000,4,5,0,0
