Eviction Algo,total_attempts,StrtgyTriggered,TriggeredByFailAlloc,FreeAllocAbvThrsld,FreeMemNotAlloc,vPTA < rTA,improv. < minTailAgeDifference,improv. < diffRatio * vPTA,Final Miss Ratio,minSlabs,tailAgeDifferenceRatio,minTailAgeDifference,numSlabsFreeMem,slabProjectionLength
Lru,187,0,8,0,0,1,177,0,0.33814599999999995,4,0.200000,120,3,4
Lru,210,0,8,0,0,0,201,2,0.33815399999999995,4,0.250000,60,3,2
Lru,225,0,9,0,0,0,215,3,0.38292000000000004,2,0.100000,50,1,2
Lru,202,0,9,0,0,0,192,2,0.387111,2,0.200000,40,4,4
Lru,203,0,9,0,0,0,193,1,0.358981,3,0.250000,80,1,4
Lru,193,0,9,0,0,0,183,2,0.38354699999999997,2,0.100000,90,1,4
Lru,202,0,7,0,0,0,194,0,0.386572,2,0.100000,110,5,4
Lru,211,0,9,0,0,0,201,5,0.35959700000000006,3,0.050000,50,3,4
Lru,185,0,9,0,0,0,175,3,0.36027600000000004,3,0.200000,80,2,5
Lru,228,0,8,0,0,0,219,1,0.41144800000000004,1,0.250000,130,5,1
Lru,211,0,8,0,0,0,202,1,0.33810700000000005,4,0.200000,10,1,5
Lru,213,0,9,0,0,0,203,1,0.41450200000000004,1,0.200000,40,2,3
Lru,208,0,8,0,0,0,199,0,0.387038,2,0.100000,10,5,2
Lru,187,0,9,0,0,0,177,1,0.35958999999999997,3,0.250000,30,4,4
Lru,210,0,9,0,0,0,200,1,0.414505,1,0.050000,80,2,3
Lru,213,0,8,0,0,0,204,1,0.415065,1,0.250000,60,2,5
Lru,193,0,9,0,0,0,4,0,0.33748599999999995,5,0.200000,60,4,5
Lru,199,0,9,0,0,0,189,4,0.33774899999999997,4,0.100000,10,5,2
Lru,189,0,8,0,0,0,180,1,0.33814200000000005,4,0.250000,110,5,2
Lru,306,0,8,0,0,0,6,0,0.336913,5,0.100000,20,3,5
Lru,192,0,7,0,0,0,4,0,0.316871,5,0.200000,100,2,1
Lru,396,0,7,0,0,0,388,13,0.359229,3,0.050000,80,2,4
Lru,199,0,9,0,0,0,5,0,0.33748599999999995,5,0.150000,70,2,1
Lru,221,0,9,0,0,0,4,0,0.337487,5,0.150000,30,3,5
Lru,200,0,7,0,0,0,192,1,0.359232,3,0.250000,80,5,5
Lru,186,0,8,0,0,0,177,3,0.33814200000000005,4,0.200000,120,2,3
Lru,199,0,7,0,0,0,191,2,0.38331800000000005,2,0.250000,80,2,2
Lru,220,0,8,0,0,0,211,1,0.414643,1,0.150000,90,5,3
Lru,220,0,9,0,0,0,210,2,0.38292000000000004,2,0.050000,40,2,2
Lru,209,0,8,0,0,0,200,1,0.41507000000000005,1,0.100000,50,4,5
Lru,195,0,8,0,0,0,186,1,0.33757000000000004,4,0.100000,70,2,1
Lru,194,0,8,0,0,0,4,0,0.336913,5,0.050000,90,5,4
Lru,382,0,9,0,0,0,372,11,0.358982,3,0.100000,100,3,4
Lru,222,0,8,0,0,0,213,0,0.41145,1,0.150000,100,3,2
Lru,205,0,7,0,0,0,197,2,0.33815700000000004,4,0.200000,80,1,5
Lru,206,0,8,0,0,0,197,2,0.38704000000000005,2,0.050000,30,3,5
Lru,208,0,8,0,0,0,199,1,0.415065,1,0.250000,20,3,2
Lru,215,0,8,0,0,0,5,0,0.33691000000000004,5,0.150000,60,4,2
Lru,197,0,9,0,0,0,5,0,0.337487,5,0.050000,50,2,2
Lru,188,0,8,0,0,0,179,3,0.415069,1,0.250000,30,3,4
Lru,209,0,9,0,0,0,199,2,0.386583,2,0.100000,40,3,4
Lru,176,0,7,0,0,0,168,0,0.338147,4,0.200000,30,3,5
Lru,195,0,7,0,0,0,5,0,0.31687200000000004,5,0.250000,10,3,5
Lru,222,0,8,0,0,0,213,1,0.41505400000000003,1,0.200000,100,2,5
Lru,200,0,9,0,0,0,4,0,0.337484,5,0.150000,10,5,4
Lru,203,0,7,0,0,0,4,0,0.316871,5,0.050000,100,5,2
Lru,218,0,8,0,0,0,209,5,0.38717900000000005,2,0.250000,90,5,5
Lru,188,0,8,0,0,0,4,0,0.336912,5,0.050000,90,1,3
Lru,214,0,9,0,0,0,204,3,0.382922,2,0.100000,50,1,1
Lru,212,0,8,0,0,0,4,0,0.336912,5,0.100000,40,3,3
Lru,197,0,8,0,0,0,188,1,0.33758200000000005,4,0.050000,100,1,2
Lru,204,0,8,0,0,0,195,0,0.415069,1,0.050000,50,5,5
Lru,203,0,9,0,0,0,193,2,0.35897999999999997,3,0.200000,50,3,1
Lru,191,0,8,0,0,0,182,1,0.369174,1,0.050000,120,2,2
Lru,412,0,9,0,0,0,402,8,0.392922,1,0.100000,70,2,3
Lru,196,0,8,0,0,0,4,0,0.33691099999999996,5,0.050000,90,1,2
Lru,192,0,9,0,0,0,4,0,0.337484,5,0.200000,50,3,2
Lru,219,0,8,0,0,0,210,2,0.387174,2,0.050000,130,5,3
Lru,207,0,7,0,0,0,4,0,0.31687200000000004,5,0.100000,10,5,2
Lru,186,0,8,0,0,0,6,1,0.336912,5,0.100000,80,5,1
Lru,202,0,8,0,0,0,193,0,0.387045,2,0.100000,30,4,4
Lru,327,0,10,0,0,0,316,7,0.383143,2,0.150000,100,3,2
Lru,215,0,9,0,0,0,205,0,0.35897999999999997,3,0.200000,110,5,2
Lru,217,0,9,0,0,0,207,2,0.382919,2,0.150000,110,2,1
Lru,190,0,8,0,0,0,181,2,0.33745800000000004,4,0.250000,130,1,1
Lru,222,0,9,0,0,0,212,1,0.41769500000000004,1,0.050000,70,1,5
Lru,300,0,7,0,0,0,292,4,0.33756699999999995,4,0.100000,10,1,1
Lru,338,0,9,0,0,0,328,6,0.418122,1,0.150000,100,5,5
Lru,208,0,9,0,0,0,198,2,0.392918,1,0.200000,90,5,2
Lru,200,0,8,0,0,0,191,1,0.368745,1,0.250000,10,4,2
Lru,191,0,9,0,0,1,180,3,0.337747,4,0.250000,110,2,4
Lru,217,0,9,0,0,0,207,0,0.415589,1,0.200000,120,4,5
Lru,192,0,8,0,0,0,183,0,0.41463799999999995,1,0.250000,120,4,3
Lru,203,0,9,0,0,0,193,2,0.418639,1,0.150000,130,4,4
Lru,341,0,9,0,0,0,331,3,0.41781900000000005,1,0.250000,30,3,5
Lru,212,0,7,0,0,0,4,0,0.316871,5,0.200000,70,5,3
Lru,228,0,8,0,0,0,219,0,0.41149100000000005,1,0.100000,90,3,2
Lru,205,0,8,0,0,0,196,0,0.35903799999999997,3,0.100000,70,3,4
Lru,200,0,9,0,0,0,190,2,0.36026400000000003,3,0.050000,30,2,5
Lru,406,0,8,0,0,0,397,10,0.337716,4,0.250000,80,1,3
Lru,187,0,7,0,0,0,4,0,0.31687200000000004,5,0.050000,130,4,4
Lru,198,0,9,0,0,0,188,3,0.38723300000000005,2,0.200000,40,4,5
Lru,199,0,9,0,0,0,189,0,0.337754,4,0.050000,90,1,5
Lru,501,0,8,0,0,0,492,16,0.35879300000000003,3,0.100000,10,3,4
Lru,210,0,9,0,0,0,200,5,0.41449,1,0.250000,30,2,1
Lru,188,0,7,0,0,0,180,3,0.33754700000000004,4,0.200000,50,1,3
Lru,194,0,8,0,0,0,185,2,0.33771700000000004,4,0.050000,20,4,1
Lru,224,0,9,0,0,0,214,0,0.40598999999999996,1,0.100000,20,5,1
Lru,197,0,8,0,0,0,188,4,0.33809999999999996,4,0.250000,90,3,4
Lru,210,0,9,0,0,0,200,4,0.33775,4,0.050000,30,4,1
Lru,319,0,9,0,0,1,308,6,0.38724400000000003,2,0.200000,100,5,5
Lru,197,0,7,0,0,0,189,1,0.357383,2,0.100000,20,4,2
Lru,209,0,8,0,0,0,4,0,0.33691099999999996,5,0.100000,70,2,4
Lru,226,0,9,0,0,0,216,3,0.40598599999999996,1,0.150000,110,1,1
Lru,190,0,8,0,0,0,181,0,0.338144,4,0.100000,30,3,4
Lru,187,0,8,0,0,0,4,0,0.33730099999999996,5,0.200000,80,2,1
Lru,207,0,8,0,0,0,4,0,0.33691400000000005,5,0.200000,110,2,3
Lru,235,0,8,0,0,0,226,3,0.35946199999999995,3,0.250000,130,2,5
Lru,323,0,8,0,0,0,314,5,0.37558499999999995,1,0.250000,80,1,3
Lru,191,0,8,0,0,0,182,2,0.35921899999999996,3,0.150000,110,4,2
Lru,519,0,8,0,0,0,510,0,0.4151,1,0.100000,130,2,5
Lru,233,0,9,0,0,0,223,1,0.33776300000000004,4,0.200000,120,4,2
Lru,307,0,8,0,0,0,298,2,0.40603199999999995,1,0.100000,120,4,1
Lru,201,0,7,0,0,0,193,3,0.33753299999999997,4,0.200000,30,3,3
Lru,197,0,7,0,0,0,4,0,0.31687200000000004,5,0.100000,20,2,4
Lru,212,0,8,0,0,0,203,2,0.409987,1,0.200000,30,3,1
Lru,328,0,8,0,0,0,319,7,0.35908700000000005,3,0.150000,110,3,5
Lru,195,0,9,0,0,0,4,0,0.337527,5,0.200000,60,3,4
Lru,201,0,7,0,0,0,193,0,0.359224,3,0.250000,60,1,5
Lru,211,0,9,0,0,0,201,1,0.41864199999999996,1,0.150000,90,2,4
Lru,197,0,9,0,0,0,187,2,0.35898399999999997,3,0.100000,70,3,3
Lru,363,0,7,0,0,0,9,2,0.316871,5,0.200000,100,5,4
Lru,228,0,8,0,0,0,219,4,0.35922299999999996,3,0.250000,130,1,4
Lru,209,0,9,0,0,0,199,1,0.414486,1,0.150000,80,3,1
Lru,210,0,9,0,0,0,4,0,0.33748599999999995,5,0.200000,40,4,1
Lru,185,0,8,0,0,0,176,1,0.33815399999999995,4,0.250000,130,5,5
Lru,213,0,9,0,0,0,203,5,0.38724000000000003,2,0.250000,90,3,5
Lru,190,0,7,0,0,0,182,2,0.35913700000000004,3,0.150000,40,5,1
Lru,193,0,8,0,0,0,4,0,0.336912,5,0.250000,90,3,1
Lru,376,0,8,0,0,0,367,7,0.35877800000000004,3,0.100000,90,1,4
Lru,199,0,8,0,0,0,190,0,0.338094,4,0.150000,50,3,5
Lru,309,0,7,0,0,0,7,1,0.31687200000000004,5,0.100000,30,4,1
Lru,205,0,8,0,0,0,196,1,0.359209,3,0.250000,30,1,3
Lru,190,0,9,0,0,0,4,0,0.337526,5,0.150000,80,1,5
Lru,206,0,8,0,0,1,196,1,0.33815300000000004,4,0.250000,10,3,5
Lru,191,0,8,0,0,0,182,1,0.338147,4,0.200000,130,5,5
Lru,208,0,7,0,0,0,200,2,0.33753900000000003,4,0.150000,20,3,4
Lru,202,0,7,0,0,0,4,0,0.316871,5,0.150000,100,3,5
Lru,245,0,9,0,0,0,235,0,0.41558300000000004,1,0.250000,130,2,5
Lru,213,0,9,0,0,0,203,1,0.360286,3,0.250000,100,5,5
Lru,206,0,8,0,0,0,197,0,0.41144800000000004,1,0.200000,30,5,3
Lru,189,0,8,0,0,0,4,0,0.337302,5,0.050000,110,4,4
Lru,196,0,8,0,0,0,187,6,0.35879300000000003,3,0.100000,110,5,3
Lru,375,0,9,0,0,0,365,8,0.35898399999999997,3,0.100000,60,3,2
Lru,206,0,8,0,0,0,197,2,0.33809500000000003,4,0.200000,70,4,1
Lru,177,0,9,0,0,0,167,2,0.33779899999999996,4,0.100000,90,4,5
Lru,197,0,8,0,0,0,188,2,0.33770999999999995,4,0.200000,130,5,4
Lru,188,0,8,0,0,0,179,6,0.33758200000000005,4,0.050000,40,2,1
Lru,218,0,8,0,0,0,209,0,0.415053,1,0.100000,90,1,4
Lru,193,0,8,0,0,0,4,0,0.336912,5,0.100000,100,2,2
Lru,221,0,8,0,0,0,212,7,0.387038,2,0.200000,60,4,4
Lru,221,0,9,0,0,0,211,3,0.358988,3,0.100000,70,1,3
Lru,180,0,8,0,0,0,171,2,0.381556,1,0.150000,50,2,1
Lru,301,0,8,0,0,0,292,7,0.338144,4,0.150000,10,3,2
Lru,206,0,8,0,0,1,196,2,0.33814200000000005,4,0.150000,100,2,4
Lru,194,0,8,0,0,0,185,1,0.35922,3,0.050000,20,3,3
Lru,183,0,8,0,0,0,4,0,0.336913,5,0.150000,30,4,2
Lru,193,0,8,0,0,0,4,0,0.336912,5,0.050000,70,2,5
Lru,196,0,8,0,0,0,4,0,0.33691000000000004,5,0.050000,10,2,5
Lru,199,0,8,0,0,0,4,0,0.33691099999999996,5,0.100000,40,2,4
Lru,200,0,8,0,0,0,191,1,0.387026,2,0.150000,70,2,1
Lru,207,0,8,0,0,0,198,1,0.38703,2,0.050000,60,5,2
Lru,200,0,8,0,0,0,191,0,0.387663,2,0.250000,60,5,5
Lru,196,0,9,0,0,0,186,0,0.358982,3,0.100000,100,1,3
Lru,188,0,8,0,0,0,179,2,0.33809999999999996,4,0.150000,110,1,5
Lru,215,0,8,0,0,0,206,1,0.38764699999999996,2,0.250000,40,2,5
Lru,203,0,9,0,0,0,193,1,0.41469,1,0.200000,100,5,3
Lru,227,0,8,0,0,0,218,1,0.387039,2,0.100000,90,2,2
Lru,190,0,8,0,0,0,181,1,0.41143399999999997,1,0.050000,110,5,1
Lru,190,0,8,0,0,0,5,0,0.336912,5,0.250000,100,1,5
Lru,238,0,9,0,0,1,227,4,0.360266,3,0.150000,20,1,5
Lru,191,0,7,0,0,0,183,3,0.33753299999999997,4,0.050000,50,1,1
Lru,200,0,8,0,0,0,191,2,0.35946900000000004,3,0.250000,40,5,4
Lru,182,0,9,0,0,0,172,1,0.337754,4,0.150000,120,5,3
Lru,209,0,9,0,0,0,199,3,0.35883600000000004,3,0.050000,50,5,1
Lru,244,0,9,0,0,0,234,1,0.418119,1,0.100000,10,1,5
Lru,176,0,8,0,0,0,167,0,0.33815300000000004,4,0.200000,60,1,5
Lru,214,0,9,0,0,0,204,1,0.337263,4,0.100000,20,5,1
Lru,196,0,8,0,0,0,187,0,0.41144899999999995,1,0.100000,130,3,1
Lru,191,0,9,0,0,0,4,0,0.33748599999999995,5,0.050000,120,5,2
Lru,202,0,8,0,0,0,193,0,0.41505499999999995,1,0.100000,130,4,4
Lru,182,0,8,0,0,0,173,1,0.41143799999999997,1,0.250000,110,4,1
Lru,370,0,8,0,0,0,361,9,0.35877499999999996,3,0.150000,40,3,2
Lru,190,0,7,0,0,0,4,0,0.316871,5,0.100000,80,2,5
Lru,394,0,8,0,0,0,385,13,0.38330200000000003,2,0.100000,40,3,2
Lru,199,0,9,0,0,0,189,2,0.382922,2,0.150000,30,5,3
Lru,198,0,9,0,0,0,4,0,0.337484,5,0.050000,130,4,2
Lru,195,0,9,0,0,0,185,2,0.34076700000000004,1,0.100000,50,5,4
Lru,194,0,7,0,0,0,186,3,0.38155799999999995,2,0.150000,40,4,2
Lru,202,0,8,0,0,0,193,0,0.411436,1,0.100000,20,3,1
Lru,199,0,8,0,0,0,190,2,0.41144499999999995,1,0.150000,70,3,1
Lru,196,0,8,0,0,0,187,2,0.36853800000000003,1,0.200000,110,3,2
Lru,198,0,8,0,0,0,189,2,0.38703600000000005,2,0.200000,20,3,3
Lru,382,0,8,0,0,0,373,3,0.38363800000000003,2,0.100000,80,3,3
Lru,210,0,8,0,0,0,201,3,0.414532,1,0.050000,40,3,2
Lru,201,0,8,0,0,0,192,2,0.38704400000000005,2,0.200000,90,4,2
Lru,376,0,8,0,0,0,367,6,0.35921899999999996,3,0.200000,50,1,3
Lru,207,0,8,0,0,0,198,2,0.337719,4,0.250000,120,1,1
Lru,187,0,8,0,0,0,5,0,0.336913,5,0.100000,30,3,3
Lru,185,0,8,0,0,0,176,3,0.35922200000000004,3,0.200000,130,4,1
Lru,188,0,7,0,0,0,4,0,0.31687200000000004,5,0.050000,110,3,1
Lru,192,0,8,0,0,0,4,0,0.336913,5,0.050000,80,3,5
Lru,205,0,8,0,0,0,196,0,0.387023,2,0.250000,80,3,1
Lru,163,0,8,0,0,0,154,1,0.359042,3,0.100000,50,5,4
Lru,214,0,8,0,0,0,205,2,0.387196,2,0.150000,20,3,5
Lru,196,0,8,0,0,0,4,0,0.336913,5,0.050000,20,2,4
Lru,194,0,8,0,0,0,4,0,0.33730000000000004,5,0.200000,130,5,4
Lru,202,0,9,0,0,0,192,1,0.41780399999999995,1,0.050000,110,4,3
Lru,207,0,8,0,0,0,198,2,0.338144,4,0.050000,50,3,3
Lru,156,0,8,0,0,0,147,1,0.38351900000000005,2,0.050000,110,4,3
Lru,197,0,9,0,0,0,187,1,0.38710999999999995,2,0.150000,40,3,5
Lru,198,0,9,0,0,0,188,2,0.337754,4,0.250000,30,3,4
Lru,204,0,9,0,0,0,194,2,0.38657600000000003,2,0.050000,90,2,3
Lru,197,0,8,0,0,0,4,0,0.33691099999999996,5,0.100000,20,5,4
Lru,476,0,8,0,0,0,467,10,0.358792,3,0.050000,50,3,3
Lru,203,0,8,0,0,0,4,0,0.33691099999999996,5,0.050000,80,2,3
Lru,150,0,8,0,0,0,141,0,0.38704099999999997,2,0.200000,40,4,1
Lru,308,0,9,0,0,1,297,6,0.337761,4,0.200000,120,5,4
Lru,202,0,8,0,0,0,193,1,0.358799,3,0.050000,60,3,4
Lru,193,0,9,0,0,0,183,1,0.337754,4,0.200000,10,3,4
Lru,708,0,8,0,0,0,699,21,0.38770400000000005,2,0.200000,130,2,5
Lru,204,0,9,0,0,0,194,1,0.382922,2,0.250000,70,1,2
Lru,195,0,7,0,0,0,187,4,0.359136,3,0.250000,60,4,1
Lru,213,0,9,0,0,0,203,2,0.382922,2,0.050000,120,3,1
Lru,198,0,8,0,0,0,4,0,0.33691099999999996,5,0.150000,120,2,3
Lru,202,0,9,0,0,0,192,2,0.33774899999999997,4,0.050000,10,5,5
Lru,198,0,9,0,0,0,188,4,0.33774899999999997,4,0.050000,10,3,3
Lru,197,0,8,0,0,0,188,1,0.359229,3,0.150000,20,1,4
Lru,190,0,8,0,0,1,180,2,0.33810700000000005,4,0.250000,130,5,4
Lru,209,0,7,0,0,0,201,1,0.359224,3,0.250000,120,1,5
Lru,190,0,7,0,0,0,182,0,0.359225,3,0.100000,120,4,3
Lru,136,0,8,0,0,1,126,0,0.33771399999999996,4,0.050000,90,3,3
Lru,208,0,9,0,0,0,198,0,0.38292400000000004,2,0.250000,10,1,1
Lru,173,0,8,0,0,0,164,1,0.383637,2,0.100000,20,3,4
Lru,201,0,8,0,0,0,192,2,0.338147,4,0.200000,20,3,2
Lru,209,0,9,0,0,0,199,2,0.38291200000000003,2,0.150000,70,5,1
Lru,204,0,8,0,0,0,195,4,0.338144,4,0.050000,20,5,4
Lru,201,0,8,0,0,0,192,2,0.38703299999999996,2,0.100000,30,2,3
Lru,196,0,8,0,0,2,185,0,0.33809500000000003,4,0.100000,90,5,5
Lru,184,0,9,0,0,0,174,0,0.35898399999999997,3,0.150000,120,4,1
Lru,210,0,8,0,0,0,201,2,0.359225,3,0.050000,120,5,1
Lru,154,0,8,0,0,0,145,1,0.33814,4,0.250000,50,3,3
Lru,217,0,9,0,0,0,207,1,0.360267,3,0.200000,10,1,5
Lru,388,0,9,0,0,0,378,9,0.33775900000000003,4,0.050000,80,1,2
Lru,197,0,8,0,0,0,188,1,0.387185,2,0.200000,50,4,4
Lru,201,0,8,0,0,0,192,1,0.38766,2,0.250000,50,4,5
Lru,230,0,9,0,0,0,5,0,0.337484,5,0.100000,80,3,4
Lru,199,0,8,0,0,0,190,3,0.33809500000000003,4,0.250000,120,5,4
Lru,181,0,8,0,0,0,172,1,0.38716300000000003,2,0.050000,110,4,5
Lru,215,0,9,0,0,0,205,3,0.41704399999999997,1,0.200000,70,5,3
Lru,463,0,9,0,0,0,10,0,0.337488,5,0.100000,20,2,2
Lru,217,0,9,0,0,0,207,1,0.36026400000000003,3,0.100000,60,4,5
Lru,212,0,7,0,0,0,204,1,0.35913399999999995,3,0.200000,110,4,1
Lru,306,0,8,0,0,0,297,3,0.33757499999999996,4,0.050000,20,5,2
Lru,208,0,9,0,0,0,198,2,0.38724400000000003,2,0.200000,20,5,5
Lru,227,0,9,0,0,0,217,1,0.382922,2,0.250000,30,5,2
Lru,224,0,8,0,0,0,215,0,0.418972,1,0.100000,50,2,4
Lru,196,0,8,0,0,0,187,1,0.33771399999999996,4,0.200000,50,2,1
Lru,200,0,8,0,0,0,191,0,0.38717599999999996,2,0.250000,20,1,3
Lru,204,0,7,0,0,0,196,1,0.337534,4,0.050000,80,2,1
Lru,378,0,9,0,0,0,368,7,0.35881700000000005,3,0.050000,120,3,2
Lru,192,0,8,0,0,0,183,2,0.33813899999999997,4,0.250000,80,4,1
Lru,210,0,9,0,0,0,200,1,0.35881399999999997,3,0.150000,10,4,3
Lru,178,0,8,0,0,0,3,0,0.336913,5,0.150000,70,5,3
Lru,195,0,8,0,0,0,186,5,0.38716700000000004,2,0.200000,110,5,4
Lru,213,0,8,0,0,0,204,3,0.387043,2,0.100000,130,1,3
Lru,225,0,8,0,0,0,216,1,0.338094,4,0.050000,80,1,5
Lru,213,0,9,0,0,0,203,3,0.38293299999999997,2,0.050000,100,2,1
Lru,220,0,9,0,0,0,210,2,0.41449,1,0.200000,110,5,1
Lru,529,0,8,0,0,0,520,16,0.383297,2,0.050000,90,3,2
Lru,214,0,8,0,0,0,205,0,0.438353,1,0.150000,120,3,4
Lru,213,0,9,0,0,0,4,0,0.33748500000000003,5,0.200000,10,1,5
Lru,186,0,9,0,0,0,176,0,0.33774800000000005,4,0.100000,60,3,2
Lru,191,0,7,0,0,0,4,0,0.316871,5,0.250000,80,3,3
Lru,195,0,7,0,0,0,187,1,0.359228,3,0.150000,130,4,3
Lru,211,0,9,0,0,0,201,0,0.358988,3,0.150000,130,1,1
Lru,195,0,9,0,0,0,4,0,0.33748599999999995,5,0.200000,120,5,1
Lru,214,0,8,0,0,0,205,5,0.387043,2,0.050000,80,1,2
Lru,200,0,8,0,0,0,191,3,0.359221,3,0.050000,90,4,1
Lru,339,0,9,0,0,0,329,8,0.38711700000000004,2,0.100000,80,4,4
Lru,485,0,9,0,0,0,475,12,0.35887100000000005,3,0.250000,90,5,1
Lru,191,0,8,0,0,0,182,3,0.359209,3,0.050000,120,5,2
Lru,201,0,9,0,0,0,191,1,0.382908,2,0.100000,70,3,1
Lru,526,0,8,0,0,0,517,24,0.358792,3,0.200000,130,2,4
Lru,193,0,9,0,0,0,3,0,0.33752400000000005,5,0.150000,110,4,4
Lru,201,0,9,0,0,0,191,1,0.417694,1,0.050000,60,2,3
Lru,208,0,9,0,0,0,198,3,0.392922,1,0.100000,30,1,2
Lru,194,0,7,0,0,0,186,1,0.357387,3,0.200000,50,4,2
Lru,485,0,8,0,0,0,476,11,0.359228,3,0.100000,30,2,1
Lru,527,0,9,0,0,0,517,4,0.41700899999999996,1,0.250000,120,5,3
Lru,212,0,8,0,0,0,203,3,0.359221,3,0.200000,100,5,3
Lru,325,0,8,0,0,0,316,4,0.35946500000000003,3,0.200000,120,1,5
Lru,192,0,8,0,0,0,183,6,0.33757000000000004,4,0.150000,100,2,1
Lru,221,0,8,0,0,0,4,0,0.336912,5,0.150000,110,1,4
Lru,191,0,8,0,0,0,5,0,0.33691000000000004,5,0.150000,110,4,1
Lru,203,0,8,0,0,0,194,2,0.38702000000000003,2,0.250000,60,2,1
Lru,193,0,9,0,0,0,4,0,0.337488,5,0.100000,20,3,2
Lru,195,0,8,0,0,0,4,0,0.33691000000000004,5,0.250000,30,5,3
Lru,197,0,9,0,0,0,187,5,0.38292099999999996,2,0.150000,10,4,2
Lru,199,0,8,0,0,0,4,1,0.337299,5,0.150000,70,4,4
Lru,404,0,7,0,0,1,395,9,0.359282,3,0.250000,70,2,5
Lru,205,0,9,0,0,0,195,3,0.40598599999999996,1,0.250000,80,3,1
Lru,217,0,8,0,0,0,208,2,0.387023,2,0.050000,100,2,2
Lru,195,0,8,0,0,0,4,0,0.33691000000000004,5,0.200000,50,2,2
Lru,235,0,9,0,0,0,225,2,0.417701,1,0.200000,90,4,4
Lru,198,0,8,0,0,0,189,4,0.38704000000000005,2,0.100000,80,1,3
Lru,196,0,9,0,0,0,186,4,0.340765,1,0.100000,20,3,4
Lru,199,0,8,0,0,0,190,2,0.337569,4,0.050000,10,1,1
Lru,196,0,8,0,0,0,187,1,0.33809999999999996,4,0.100000,130,4,2
Lru,197,0,8,0,0,1,187,3,0.338094,4,0.100000,90,2,3
Lru,510,0,9,0,0,0,500,11,0.39290899999999995,1,0.050000,40,4,2
Lru,207,0,8,0,0,0,4,0,0.336912,5,0.100000,70,2,5
Lru,183,0,8,0,0,0,174,2,0.338144,4,0.200000,130,3,5
Lru,218,0,9,0,0,0,208,2,0.41782300000000006,1,0.100000,30,4,4
Lru,336,0,8,0,0,0,327,3,0.34877800000000003,1,0.100000,110,4,3
Lru,201,0,8,0,0,0,192,0,0.387046,2,0.100000,120,5,3
Lru,188,0,8,0,0,0,179,1,0.33815399999999995,4,0.050000,60,1,4
Lru,196,0,8,0,0,0,4,0,0.336913,5,0.050000,130,3,4
Lru,204,0,8,0,0,0,195,0,0.411504,1,0.150000,80,5,3
Lru,186,0,7,0,0,0,4,0,0.31687200000000004,5,0.050000,120,1,3
Lru,201,0,8,0,0,0,192,2,0.382977,2,0.100000,110,2,4
Lru,678,0,8,0,0,0,14,0,0.337302,5,0.150000,100,5,1
Lru,228,0,9,0,0,0,218,0,0.41558300000000004,1,0.200000,40,1,5
Lru,194,0,8,0,0,0,4,0,0.33730000000000004,5,0.250000,30,5,5
Lru,205,0,8,0,0,0,196,0,0.411428,1,0.050000,130,3,1
Lru,215,0,9,0,0,0,205,2,0.41769599999999996,1,0.250000,30,4,4
Lru,231,0,9,0,0,0,221,2,0.387115,2,0.150000,120,4,5
Lru,192,0,7,0,0,0,184,0,0.33816,4,0.250000,10,4,5
Lru,227,0,8,0,0,0,5,0,0.33691000000000004,5,0.050000,20,5,5
Lru,192,0,9,0,0,0,182,2,0.337755,4,0.050000,10,4,3
Lru,214,0,9,0,0,0,204,1,0.41769100000000003,1,0.150000,100,3,5
Lru,208,0,7,0,0,1,199,1,0.33815300000000004,4,0.150000,30,1,5
Lru,316,0,9,0,0,0,306,1,0.38615299999999997,1,0.200000,120,1,1
Lru,381,0,7,0,0,0,8,0,0.31687200000000004,5,0.150000,80,3,1
Lru,208,0,8,0,0,0,199,1,0.41723299999999997,1,0.250000,60,5,4
Lru,192,0,8,0,0,0,4,0,0.336912,5,0.100000,40,1,2
Lru,190,0,8,0,0,0,181,2,0.338147,4,0.150000,60,3,2
Lru,218,0,8,0,0,0,209,1,0.35762700000000003,2,0.250000,120,1,2
Lru,201,0,9,0,0,0,191,1,0.382926,2,0.100000,120,3,1
Lru,203,0,8,0,0,0,194,4,0.41144899999999995,1,0.200000,10,4,1
Lru,190,0,8,0,0,0,4,0,0.337299,5,0.050000,10,1,2
Lru,192,0,9,0,0,0,182,0,0.36028000000000004,3,0.250000,20,5,5
Lru,202,0,8,0,0,0,193,0,0.38330699999999995,2,0.050000,10,2,2
Lru,219,0,8,0,0,0,210,3,0.359043,3,0.050000,130,1,4
Lru,198,0,9,0,0,0,188,1,0.382923,2,0.200000,60,3,2
Lru,226,0,8,0,0,0,4,0,0.336913,5,0.100000,110,5,4
Lru,201,0,9,0,0,0,191,2,0.358985,3,0.250000,50,3,2
Lru,219,0,9,0,0,0,209,1,0.41769,1,0.100000,40,5,3
Lru,196,0,8,0,0,0,187,5,0.33757000000000004,4,0.100000,120,2,1
Lru,196,0,8,0,0,0,187,4,0.33757499999999996,4,0.050000,20,1,1
Lru,194,0,8,0,0,0,185,1,0.358789,3,0.050000,50,1,1
Lru,201,0,8,0,0,0,4,0,0.336912,5,0.100000,80,3,2
Lru,198,0,8,0,0,0,4,0,0.336912,5,0.100000,40,4,3
Lru,487,0,8,0,0,0,478,1,0.387027,2,0.100000,60,1,1
Lru,218,0,9,0,0,0,208,2,0.41469,1,0.100000,90,5,5
